audio_file,segment_type,frequency_hz,spl_db,detected_swallows,expected_swallows,group,volume_ml
GC-F13-5ml.wav,pre_swallow,915.1611328,-20.91686504,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,925.9277344,-23.37449413,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,936.6943359,-26.43307338,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,947.4609375,-28.05684023,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,958.2275391,-28.04923128,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,968.9941406,-26.50459245,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,979.7607422,-26.49718539,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,990.5273438,-31.0537416,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1001.293945,-33.92199134,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1012.060547,-34.37832583,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1022.827148,-31.5581061,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1033.59375,-33.3396184,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1044.360352,-34.84328264,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1055.126953,-34.66128171,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1065.893555,-36.94430272,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1076.660156,-39.91442922,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1087.426758,-38.75091963,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1098.193359,-35.16389464,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1108.959961,-36.10919153,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1119.726563,-35.38534123,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1130.493164,-35.40992303,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1141.259766,-35.58849889,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1152.026367,-34.47651902,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1162.792969,-34.61611761,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1173.55957,-38.04054136,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1184.326172,-37.36503818,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1195.092773,-35.91510386,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1205.859375,-37.77176427,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1216.625977,-35.88627237,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1227.392578,-34.7792026,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1238.15918,-36.00756973,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1248.925781,-36.9800259,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1259.692383,-35.54428196,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1270.458984,-33.87138558,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1281.225586,-36.45439339,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1291.992188,-37.77290023,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1302.758789,-39.32722992,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1313.525391,-36.34118683,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1324.291992,-35.35197391,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1335.058594,-35.23398278,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1345.825195,-37.2652771,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1356.591797,-36.33457585,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1367.358398,-35.87965794,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1378.125,-36.98276516,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1388.891602,-37.45308586,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1399.658203,-36.78208324,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1410.424805,-37.05144257,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1421.191406,-36.54898528,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1431.958008,-36.36871301,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1442.724609,-35.98683309,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1453.491211,-37.50429186,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1464.257813,-38.80301855,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1475.024414,-36.80318835,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1485.791016,-40.17952952,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1496.557617,-39.24665999,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1507.324219,-36.05330017,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1518.09082,-35.34845161,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1528.857422,-37.09439886,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1539.624023,-38.60213922,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1550.390625,-38.73016173,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1561.157227,-39.55805802,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1571.923828,-38.26495983,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1582.69043,-36.80147457,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1593.457031,-36.92416495,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1604.223633,-36.31716378,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1614.990234,-37.50549541,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1625.756836,-36.35560562,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1636.523438,-37.30131475,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1647.290039,-37.08189205,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1658.056641,-36.34214671,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1668.823242,-36.12059989,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1679.589844,-38.19132538,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1690.356445,-40.74415249,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1701.123047,-41.40409188,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1711.889648,-38.54307216,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1722.65625,-36.33407204,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1733.422852,-38.14934534,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1744.189453,-40.87719648,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1754.956055,-41.73670693,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1765.722656,-39.40844729,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1776.489258,-38.51683473,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1787.255859,-38.11858432,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1798.022461,-39.53645791,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1808.789063,-38.25801328,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1819.555664,-38.59627029,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1830.322266,-41.57874621,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1841.088867,-43.32497053,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1851.855469,-43.08635181,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1862.62207,-42.36750436,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1873.388672,-43.87571828,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1884.155273,-44.33224148,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1894.921875,-44.98398001,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1905.688477,-44.94672456,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1916.455078,-46.09914366,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1927.22168,-51.83383929,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1937.988281,-57.37444225,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1948.754883,-66.59418192,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1959.521484,-74.62303167,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1970.288086,-84.4875166,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1981.054688,-94.26952734,1,1,Control,5
GC-F13-5ml.wav,pre_swallow,1991.821289,-98.97554773,1,1,Control,5
GC-F13-5ml.wav,post_swallow,21.53320313,20.208458829541186,1,1,Control,5
GC-F13-5ml.wav,post_swallow,32.29980469,27.356706996003936,1,1,Control,5
GC-F13-5ml.wav,post_swallow,43.06640625,28.114223928229084,1,1,Control,5
GC-F13-5ml.wav,post_swallow,53.83300781,25.16706048174914,1,1,Control,5
GC-F13-5ml.wav,post_swallow,64.59960938,23.978163019905992,1,1,Control,5
GC-F13-5ml.wav,post_swallow,75.36621094,22.10647878854318,1,1,Control,5
GC-F13-5ml.wav,post_swallow,86.1328125,18.802704164504693,1,1,Control,5
GC-F13-5ml.wav,post_swallow,96.89941406,19.34644375707297,1,1,Control,5
GC-F13-5ml.wav,post_swallow,107.6660156,17.290050993217392,1,1,Control,5
GC-F13-5ml.wav,post_swallow,118.4326172,12.948600647437786,1,1,Control,5
GC-F13-5ml.wav,post_swallow,129.1992188,10.157014049579649,1,1,Control,5
GC-F13-5ml.wav,post_swallow,139.9658203,8.147094962401816,1,1,Control,5
GC-F13-5ml.wav,post_swallow,150.7324219,8.093327135155935,1,1,Control,5
GC-F13-5ml.wav,post_swallow,161.4990234,8.239683095,1,1,Control,5
GC-F13-5ml.wav,post_swallow,172.265625,8.291366472162663,1,1,Control,5
GC-F13-5ml.wav,post_swallow,183.0322266,5.428168297850241,1,1,Control,5
GC-F13-5ml.wav,post_swallow,193.7988281,4.126455995591442,1,1,Control,5
GC-F13-5ml.wav,post_swallow,204.5654297,7.096872427103867,1,1,Control,5
GC-F13-5ml.wav,post_swallow,215.3320313,7.3253740796014055,1,1,Control,5
GC-F13-5ml.wav,post_swallow,226.0986328,6.829544623841647,1,1,Control,5
GC-F13-5ml.wav,post_swallow,236.8652344,4.881308844,1,1,Control,5
GC-F13-5ml.wav,post_swallow,247.6318359,1.5709492469551514,1,1,Control,5
GC-F13-5ml.wav,post_swallow,258.3984375,0.13102325371488605,1,1,Control,5
GC-F13-5ml.wav,post_swallow,269.1650391,-0.368349174,1,1,Control,5
GC-F13-5ml.wav,post_swallow,279.9316406,1.1561488935354554,1,1,Control,5
GC-F13-5ml.wav,post_swallow,290.6982422,1.5078592097891022,1,1,Control,5
GC-F13-5ml.wav,post_swallow,301.4648438,-2.190151598,1,1,Control,5
GC-F13-5ml.wav,post_swallow,312.2314453,-6.791495705,1,1,Control,5
GC-F13-5ml.wav,post_swallow,322.9980469,-9.930332655,1,1,Control,5
GC-F13-5ml.wav,post_swallow,333.7646484,-13.61753953,1,1,Control,5
GC-F13-5ml.wav,post_swallow,344.53125,-11.15768311,1,1,Control,5
GC-F13-5ml.wav,post_swallow,355.2978516,-10.79829971,1,1,Control,5
GC-F13-5ml.wav,post_swallow,366.0644531,-15.37574145,1,1,Control,5
GC-F13-5ml.wav,post_swallow,376.8310547,-16.78655856,1,1,Control,5
GC-F13-5ml.wav,post_swallow,387.5976563,-19.01279711,1,1,Control,5
GC-F13-5ml.wav,post_swallow,398.3642578,-22.57562756,1,1,Control,5
GC-F13-5ml.wav,post_swallow,409.1308594,-18.67061319,1,1,Control,5
GC-F13-5ml.wav,post_swallow,419.8974609,-17.17104315,1,1,Control,5
GC-F13-5ml.wav,post_swallow,430.6640625,-17.84357217,1,1,Control,5
GC-F13-5ml.wav,post_swallow,441.4306641,-18.85231288,1,1,Control,5
GC-F13-5ml.wav,post_swallow,452.1972656,-21.20558001,1,1,Control,5
GC-F13-5ml.wav,post_swallow,462.9638672,-22.76248214,1,1,Control,5
GC-F13-5ml.wav,post_swallow,473.7304688,-22.45850131,1,1,Control,5
GC-F13-5ml.wav,post_swallow,484.4970703,-17.38196319,1,1,Control,5
GC-F13-5ml.wav,post_swallow,495.2636719,-16.10951084,1,1,Control,5
GC-F13-5ml.wav,post_swallow,506.0302734,-21.14620471,1,1,Control,5
GC-F13-5ml.wav,post_swallow,516.796875,-23.12639593,1,1,Control,5
GC-F13-5ml.wav,post_swallow,527.5634766,-23.73343973,1,1,Control,5
GC-F13-5ml.wav,post_swallow,538.3300781,-26.18395002,1,1,Control,5
GC-F13-5ml.wav,post_swallow,549.0966797,-23.41633272,1,1,Control,5
GC-F13-5ml.wav,post_swallow,559.8632813,-20.43382722,1,1,Control,5
GC-F13-5ml.wav,post_swallow,570.6298828,-21.3972952,1,1,Control,5
GC-F13-5ml.wav,post_swallow,581.3964844,-23.84081437,1,1,Control,5
GC-F13-5ml.wav,post_swallow,592.1630859,-27.06841501,1,1,Control,5
GC-F13-5ml.wav,post_swallow,602.9296875,-26.44206081,1,1,Control,5
GC-F13-5ml.wav,post_swallow,613.6962891,-24.01112779,1,1,Control,5
GC-F13-5ml.wav,post_swallow,624.4628906,-21.63690827,1,1,Control,5
GC-F13-5ml.wav,post_swallow,635.2294922,-19.07278674,1,1,Control,5
GC-F13-5ml.wav,post_swallow,645.9960938,-18.69915855,1,1,Control,5
GC-F13-5ml.wav,post_swallow,656.7626953,-18.55145213,1,1,Control,5
GC-F13-5ml.wav,post_swallow,667.5292969,-20.31924334,1,1,Control,5
GC-F13-5ml.wav,post_swallow,678.2958984,-24.9033488,1,1,Control,5
GC-F13-5ml.wav,post_swallow,689.0625,-28.52417368,1,1,Control,5
GC-F13-5ml.wav,post_swallow,699.8291016,-25.15098938,1,1,Control,5
GC-F13-5ml.wav,post_swallow,710.5957031,-23.90014028,1,1,Control,5
GC-F13-5ml.wav,post_swallow,721.3623047,-23.91277768,1,1,Control,5
GC-F13-5ml.wav,post_swallow,732.1289063,-24.9227591,1,1,Control,5
GC-F13-5ml.wav,post_swallow,742.8955078,-27.71320002,1,1,Control,5
GC-F13-5ml.wav,post_swallow,753.6621094,-29.82783736,1,1,Control,5
GC-F13-5ml.wav,post_swallow,764.4287109,-26.73693458,1,1,Control,5
GC-F13-5ml.wav,post_swallow,775.1953125,-24.98663672,1,1,Control,5
GC-F13-5ml.wav,post_swallow,785.9619141,-25.44819429,1,1,Control,5
GC-F13-5ml.wav,post_swallow,796.7285156,-25.92763902,1,1,Control,5
GC-F13-5ml.wav,post_swallow,807.4951172,-28.00860307,1,1,Control,5
GC-F13-5ml.wav,post_swallow,818.2617188,-32.5700874,1,1,Control,5
GC-F13-5ml.wav,post_swallow,829.0283203,-33.04862328,1,1,Control,5
GC-F13-5ml.wav,post_swallow,839.7949219,-32.01848457,1,1,Control,5
GC-F13-5ml.wav,post_swallow,850.5615234,-30.42898284,1,1,Control,5
GC-F13-5ml.wav,post_swallow,861.328125,-32.22713283,1,1,Control,5
GC-F13-5ml.wav,post_swallow,872.0947266,-33.82377999,1,1,Control,5
GC-F13-5ml.wav,post_swallow,882.8613281,-34.27693582,1,1,Control,5
GC-F13-5ml.wav,post_swallow,893.6279297,-35.28280622,1,1,Control,5
GC-F13-5ml.wav,post_swallow,904.3945313,-38.17186554,1,1,Control,5
GC-F13-5ml.wav,post_swallow,915.1611328,-37.6459629,1,1,Control,5
GC-F13-5ml.wav,post_swallow,925.9277344,-38.67379119,1,1,Control,5
GC-F13-5ml.wav,post_swallow,936.6943359,-36.96670437,1,1,Control,5
GC-F13-5ml.wav,post_swallow,947.4609375,-35.6247413,1,1,Control,5
GC-F13-5ml.wav,post_swallow,958.2275391,-35.64437055,1,1,Control,5
GC-F13-5ml.wav,post_swallow,968.9941406,-34.88123779,1,1,Control,5
GC-F13-5ml.wav,post_swallow,979.7607422,-34.98866905,1,1,Control,5
GC-F13-5ml.wav,post_swallow,990.5273438,-33.24052008,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1001.293945,-33.32959644,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1012.060547,-35.75686278,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1022.827148,-37.85670212,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1033.59375,-40.28110976,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1044.360352,-39.67708393,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1055.126953,-37.90826067,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1065.893555,-35.92985432,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1076.660156,-35.15772692,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1087.426758,-37.03274894,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1098.193359,-38.57742,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1108.959961,-39.20075419,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1119.726563,-36.56972677,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1130.493164,-35.0060062,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1141.259766,-35.21659334,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1152.026367,-36.88393879,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1162.792969,-37.53279757,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1173.55957,-37.86721584,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1184.326172,-37.20541972,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1195.092773,-36.65197429,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1205.859375,-36.65725819,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1216.625977,-36.47617701,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1227.392578,-34.96633911,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1238.15918,-35.03734044,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1248.925781,-37.65303273,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1259.692383,-39.03104161,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1270.458984,-40.78643352,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1281.225586,-39.62743062,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1291.992188,-39.39079117,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1302.758789,-40.53504765,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1313.525391,-40.28363821,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1324.291992,-39.01471174,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1335.058594,-37.59887236,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1345.825195,-38.4834713,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1356.591797,-37.96819399,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1367.358398,-38.74780069,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1378.125,-37.5591457,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1388.891602,-37.58408906,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1399.658203,-37.99653009,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1410.424805,-39.35949352,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1421.191406,-37.85971909,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1431.958008,-37.49093296,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1442.724609,-36.3348236,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1453.491211,-37.191172,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1464.257813,-37.33563786,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1475.024414,-36.30457821,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1485.791016,-36.86528859,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1496.557617,-37.61406493,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1507.324219,-38.57012794,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1518.09082,-43.16254376,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1528.857422,-42.43211666,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1539.624023,-37.6390141,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1550.390625,-35.13870456,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1561.157227,-37.78310498,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1571.923828,-39.18855635,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1582.69043,-37.89316028,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1593.457031,-36.8230808,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1604.223633,-38.00536715,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1614.990234,-39.5069265,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1625.756836,-38.14948878,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1636.523438,-36.16111578,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1647.290039,-40.45198483,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1658.056641,-38.61786608,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1668.823242,-40.74355837,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1679.589844,-42.38739836,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1690.356445,-42.29116679,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1701.123047,-38.5241171,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1711.889648,-37.46589639,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1722.65625,-38.46499646,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1733.422852,-38.25387311,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1744.189453,-37.79775268,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1754.956055,-39.53338418,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1765.722656,-38.65880809,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1776.489258,-40.43219234,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1787.255859,-41.09472349,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1798.022461,-41.41109942,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1808.789063,-41.47532763,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1819.555664,-38.64632769,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1830.322266,-39.21791669,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1841.088867,-41.51325006,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1851.855469,-40.27567546,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1862.62207,-39.6246123,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1873.388672,-41.15397007,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1884.155273,-44.22820488,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1894.921875,-45.87172513,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1905.688477,-47.23843908,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1916.455078,-49.29455609,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1927.22168,-52.32050406,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1937.988281,-58.00613933,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1948.754883,-64.85987957,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1959.521484,-73.9411945,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1970.288086,-83.3572536,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1981.054688,-96.97439844,1,1,Control,5
GC-F13-5ml.wav,post_swallow,1991.821289,-105.068001,1,1,Control,5
GC-F14-10ml.wav,pre_swallow,21.53320313,29.311552502764187,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,32.29980469,32.80643735686724,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,43.06640625,33.40135134260307,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,53.83300781,32.469561601444234,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,64.59960938,28.260459872468203,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,75.36621094,24.140893513187702,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,86.1328125,22.681509625835858,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,96.89941406,21.773039895153886,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,107.6660156,19.226301670978156,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,118.4326172,19.578454900779793,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,129.1992188,19.087397509112446,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,139.9658203,16.897655609650702,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,150.7324219,17.630427970434926,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,161.4990234,16.726403044095143,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,172.265625,17.73257118824985,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,183.0322266,18.21094146441764,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,193.7988281,18.02345796483747,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,204.5654297,16.910122110169834,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,215.3320313,17.371984533436535,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,226.0986328,17.316998503220756,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,236.8652344,17.909313639339615,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,247.6318359,18.77136418242167,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,258.3984375,18.689988822671417,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,269.1650391,18.00600476019208,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,279.9316406,17.11125377,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,290.6982422,17.35369394692235,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,301.4648438,16.167115814117697,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,312.2314453,15.792481257699801,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,322.9980469,15.897599468288552,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,333.7646484,14.857678073418093,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,344.53125,13.916620594147314,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,355.2978516,12.378730524278645,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,366.0644531,11.470187141746287,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,376.8310547,9.839481177766432,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,387.5976563,8.321676165311985,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,398.3642578,7.476374598,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,409.1308594,5.342272058248033,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,419.8974609,4.6778822662409825,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,430.6640625,3.9254836691151334,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,441.4306641,3.776642904,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,452.1972656,3.631613269907938,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,462.9638672,3.0203009162319585,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,473.7304688,2.7075208278087097,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,484.4970703,2.8433360414168245,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,495.2636719,2.4189064952719286,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,506.0302734,1.4178805247163793,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,516.796875,0.7136465041412952,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,527.5634766,-0.135441291,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,538.3300781,-0.633588771,1,1,Control,10
GC-F14-10ml.wav,pre_swallow,549.0966797,-0.858797493,1,1,Control,10
